"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NSD3",1.23860962760586e-57,-0.30628500672963,0.266,0.502,2.00072613147174e-53
"GGA2",1.9784357273585e-57,-0.351763980232102,0.338,0.569,3.19576723040219e-53
"FLT3",2.1824076749053e-57,-0.423405334962949,0.537,0.743,3.52524311727454e-53
"SSU72",2.26953805127337e-57,-0.304031330185221,0.296,0.528,3.66598481422188e-53
"NOP2",2.91466195299237e-57,0.265633264804845,0.404,0.182,4.70805345266858e-53
"DBNL",3.3438549950999e-57,-0.361056968692156,0.442,0.652,5.40132897358486e-53
"CNRIP1",4.13131576797584e-57,-0.42712986351223,0.643,0.793,6.67331436001137e-53
"ELL",6.91841115575036e-57,0.278608327544916,0.423,0.203,1.11753095398836e-52
"PPIL4",3.43281381375321e-56,0.343055832863294,0.539,0.317,5.54502415335556e-52
"ATRX",3.68654444853002e-56,-0.427708228700475,0.537,0.74,5.95487524771055e-52
"ARHGAP28",4.64615871925664e-56,-0.373755450478876,0.302,0.515,7.50494017921525e-52
"DCAF1",5.29002495074164e-56,0.311964068762995,0.51,0.293,8.54497730293298e-52
"SSB",5.65610330227037e-56,0.446256462384642,0.73,0.596,9.13630366415733e-52
"SNRPC",7.14318674586595e-56,0.330874008471018,0.89,0.818,1.15383895505973e-51
"CTSZ",8.84429637076576e-56,-0.462795899190845,0.446,0.629,1.42861919276979e-51
"ORMDL2",9.18471605242528e-56,-0.281173349638543,0.22,0.432,1.48360718394826e-51
"UBR4",1.17822972748809e-55,0.333075702837955,0.751,0.583,1.90319447881151e-51
"HNRNPH1",1.34747782542111e-55,0.394008719797472,0.904,0.832,2.17658093140273e-51
"ARID5B",1.47503843310227e-55,-0.352659523547885,0.136,0.336,2.3826295809901e-51
"POP4",1.91126250064409e-55,0.307819371012662,0.54,0.323,3.08726231729041e-51
"MAP4",2.38402229488568e-55,-0.376240340834836,0.373,0.602,3.85091121292884e-51
"COX16",2.69482747893318e-55,0.331911251382083,0.63,0.44,4.35295482672076e-51
"PUM1",3.22365129605342e-55,0.386824935096025,0.836,0.712,5.20716393851509e-51
"UBB",3.57229179396433e-55,0.37862727061608,0.996,0.985,5.77032293479059e-51
"SERINC1",4.77848156594697e-55,0.329990164504039,0.512,0.293,7.71868127347414e-51
"CTSB",5.08615530935846e-55,-0.42295902055363,0.89,0.93,8.21566667120672e-51
"DNAJC8",5.46385802134675e-55,0.351024146409627,0.804,0.682,8.82576986188141e-51
"DDX52",5.58877087943303e-55,0.288463934728953,0.51,0.289,9.02754160154817e-51
"NFE2L1",6.4169345680722e-55,-0.264956191742437,0.156,0.361,1.0365274407807e-50
"PCBP2",7.10087285632767e-55,0.436182045777493,0.961,0.933,1.14700399248261e-50
"MAP2K1",1.75399516017698e-54,-0.264920620764886,0.229,0.451,2.83322838223388e-50
"ASAH1",2.43326500592444e-54,-0.310218456988571,0.305,0.522,3.93045296406975e-50
"LSG1",3.20096121292683e-54,0.291249999949183,0.568,0.353,5.17051264724071e-50
"DERL2",3.50086014044723e-54,-0.266437656752228,0.234,0.452,5.65493938486442e-50
"TAP1",4.18031664324184e-54,0.381934935392752,0.858,0.768,6.75246547382854e-50
"PSMA6",4.84080029007036e-54,0.368166109010129,0.886,0.816,7.81934470855066e-50
"EDF1",5.13985992911771e-54,-0.327739283776185,0.976,0.97,8.30241574350383e-50
"H3-3B",5.41334327005952e-54,0.454112400046385,0.996,0.985,8.74417338412715e-50
"BAIAP2",1.62875643491427e-53,0.469124164312068,0.713,0.507,2.63093026931702e-49
"CDC42EP4",1.8076374783845e-53,0.422720134845873,0.617,0.417,2.91987681883448e-49
"TAF4",1.86036379251851e-53,0.267870221052104,0.409,0.191,3.00504563405515e-49
"BIRC3",3.00675321544687e-53,-0.557863966667185,0.864,0.88,4.85680846891133e-49
"EXOSC3",3.52409230208113e-53,0.262651813872368,0.485,0.263,5.69246629555164e-49
"CCDC88A",3.7461021582709e-53,-0.457073194638765,0.95,0.97,6.05107881625498e-49
"IRF2",4.99912645493269e-53,-0.257073144092383,0.179,0.394,8.07508896265278e-49
"VAC14",6.67895901282217e-53,0.380143165805019,0.554,0.355,1.07885224934116e-48
"POLR2A",8.41914435017409e-53,0.459093257600478,0.684,0.54,1.35994438688362e-48
"BRD4",9.73476271026827e-53,-0.315421393976949,0.352,0.576,1.57245622058963e-48
"CCDC174",1.08170290545446e-52,0.368565133699751,0.598,0.399,1.74727470318058e-48
"ADCY6",1.29694585796609e-52,-0.371805666304006,0.379,0.587,2.09495664437263e-48
"OTULINL",2.16054330234274e-52,0.403111827282817,0.7,0.509,3.48992559627423e-48
"RBIS",2.66085008211756e-52,0.346941181668612,0.782,0.678,4.2980711376445e-48
"ANXA3",3.28973232371727e-52,-0.487302646752115,0.698,0.804,5.31390462250051e-48
"RAB6A",5.03162729994203e-52,-0.339529069762017,0.275,0.487,8.12758757759636e-48
"LPXN",6.80263678475735e-52,-0.285546665930868,0.165,0.356,1.09882991984186e-47
"IKBKB",6.94199888121931e-52,-0.259687905129437,0.226,0.449,1.12134107928335e-47
"RANBP2",1.0058835229487e-51,0.36676246159306,0.824,0.707,1.62480365461903e-47
"BHLHE40",1.42284354643476e-51,0.432614116070803,0.872,0.77,2.29831918055608e-47
"SCAF11",1.71899285826016e-51,0.409805462914767,0.842,0.746,2.77668916394764e-47
"IPMK",1.99655595111134e-51,0.312898898980175,0.537,0.321,3.22503682783014e-47
"PHC2",2.67999727813314e-51,0.303732667229183,0.561,0.364,4.32899960336845e-47
"KDM3A",3.56675241908974e-51,0.307002948063163,0.428,0.227,5.76137518255566e-47
"ATP5MD",5.41268855925732e-51,0.380058151408221,0.846,0.786,8.74311582976835e-47
"EMC3",6.5020419469549e-51,0.352676581680045,0.715,0.588,1.05027483569162e-46
"NECAP2",8.05857542210514e-51,-0.361244142847347,0.576,0.73,1.30170168793264e-46
"FDX1",1.08704584710757e-50,0.388337387566368,0.592,0.428,1.75590515683285e-46
"RBM22",1.84883362297485e-50,0.335189191290613,0.724,0.565,2.98642095119128e-46
"PFDN4",2.34140440320925e-50,0.323087526256381,0.879,0.803,3.7820705325039e-46
"HS3ST1",2.42019544826189e-50,0.413772051181311,0.716,0.553,3.90934170757743e-46
"HECTD2",2.80607345592389e-50,0.264433103717225,0.399,0.194,4.53265045335386e-46
"VBP1",3.66075731958543e-50,0.299613966459111,0.556,0.364,5.91322129832634e-46
"EVI5",3.72642636495485e-50,0.272992580073,0.472,0.264,6.01929650731158e-46
"FUBP1",5.05928673921894e-50,-0.331214369393372,0.401,0.603,8.17226586986036e-46
"SON",5.48911221974695e-50,0.354168712178423,0.98,0.963,8.86656296855724e-46
"VASP",6.78674043474987e-50,-0.403428864166435,0.585,0.737,1.09626218242515e-45
"CHCHD2",6.81701938658697e-50,0.331954942757835,0.963,0.929,1.10115314151539e-45
"NIBAN1",7.55757069946282e-50,-0.417175103324098,0.538,0.712,1.22077439508423e-45
"TUBB4A",8.38257590293911e-50,-0.346181047987035,0.248,0.457,1.35403748560175e-45
"MYLIP",8.68546612165912e-50,0.406905433508045,0.9,0.825,1.4029633426316e-45
"EIF5B",1.08730825440162e-49,-0.592029208298496,0.845,0.888,1.75632902333494e-45
"CEBPZ",1.22384122038273e-49,0.366103228655387,0.656,0.482,1.97687072328423e-45
"WIPI2",1.27536051763527e-49,0.344708613946976,0.629,0.465,2.06008984413625e-45
"ID2",1.76948077200022e-49,0.525592042118423,0.982,0.956,2.85824229101195e-45
"PSMB1",2.35858527264335e-49,0.300553199702958,0.953,0.926,3.8098227909008e-45
"APOBEC3H",2.52712768613331e-49,-0.400314858543056,0.296,0.494,4.08206935141113e-45
"ITGB1",2.93704362877646e-49,-0.447382425464246,0.656,0.776,4.74420657356261e-45
"SPCS3",3.05472249719113e-49,0.36292637011447,0.913,0.845,4.93429324971283e-45
"ANKRD11",3.06459352542552e-49,0.437012841632725,0.856,0.769,4.95023792161985e-45
"SUCLG1",3.0933485844611e-49,-0.295420385671426,0.438,0.637,4.99668596848001e-45
"CSNK1A1",3.91486503408643e-49,0.329967626893275,0.949,0.89,6.32368148955981e-45
"N4BP1",5.25437298605942e-49,0.457237011339394,0.906,0.801,8.48738868438177e-45
"MSN",7.22463193972866e-49,-0.439364543689933,0.91,0.952,1.16699479722437e-44
"DLGAP4",1.06120284681809e-48,-0.34214527212346,0.439,0.63,1.71416095846525e-44
"BCLAF1",1.30873623087567e-48,0.390914536755774,0.912,0.842,2.11400163373347e-44
"MRPS31",1.93165998897885e-48,0.285498703635705,0.448,0.25,3.12021038019753e-44
"SMARCE1",2.34692124678957e-48,-0.350640732341744,0.763,0.866,3.79098188993918e-44
"CHCHD7",3.03093855417288e-48,0.296184201630421,0.468,0.28,4.89587504655546e-44
"EIF6",3.23106967611694e-48,-0.310409498153704,0.446,0.639,5.21914684783169e-44
"CRIM1",3.89765030561212e-48,-0.343583044841818,0.229,0.428,6.29587453865526e-44
"FAM241A",4.00960931200419e-48,0.32820604638165,0.483,0.292,6.47672192168037e-44
"CUL3",5.09484070259044e-48,0.338112792346648,0.598,0.423,8.22969618689433e-44
"ENSBTAG00000053910",5.57480078411756e-48,-0.415936016020909,0.255,0.454,9.00497570658509e-44
"CNBP",5.86088761671284e-48,0.348765468548897,0.94,0.908,9.46709176727625e-44
"ENSBTAG00000050705",5.997229018135e-48,0.280214775301373,0.651,0.468,9.68732403299346e-44
"BCCIP",7.66164774747455e-48,0.278195144080027,0.445,0.245,1.23758596064956e-43
"SLAMF7",8.54798336199798e-48,-0.436213735482083,0.212,0.404,1.38075575246353e-43
"GNB2",1.14373975226917e-47,-0.364309041679343,0.607,0.744,1.84748282184039e-43
"SNX6",1.46671719596889e-47,-0.329786505964456,0.477,0.65,2.36918828664855e-43
"CD83",1.77712300151573e-47,0.372302682149439,0.985,0.97,2.87058678434836e-43
"MARCHF7",1.9934819042792e-47,-0.256700788863075,0.183,0.382,3.22007131998219e-43
"IK",2.52571203749146e-47,0.348234831321556,0.8,0.686,4.07978265415996e-43
"SLCO5A1",3.15409107044095e-47,-0.31323440610518,0.333,0.543,5.09480330608326e-43
"NSFL1C",3.31611874304809e-47,0.337885320581544,0.683,0.541,5.35652660564559e-43
"SRP19",4.58593570806487e-47,0.280363237364232,0.608,0.421,7.40766194923719e-43
"ANXA5",5.40099255122194e-47,-0.425771000885281,0.514,0.678,8.72422326798881e-43
"ENSBTAG00000040169",7.20064719511358e-47,0.254545533727583,0.37,0.173,1.1631205414267e-42
"GPATCH8",7.42288505675215e-47,0.32293784002525,0.72,0.575,1.19901862321717e-42
"NDUFS3",9.96803586940046e-47,0.259873544902808,0.501,0.305,1.61013683398426e-42
"ND3",1.05356438501353e-46,0.330720092582385,0.998,0.993,1.70182255111236e-42
"MRPL15",1.15971233227745e-46,0.286592346342696,0.457,0.264,1.87328333032777e-42
"PIM1",1.33998637627573e-46,0.726649202728096,0.802,0.72,2.16447999359819e-42
"SYNCRIP",1.45334171516704e-46,0.314687459712458,0.611,0.431,2.34758287250931e-42
"EIF4A1",3.80564741394257e-46,-0.400670594902679,0.813,0.87,6.14726226774143e-42
"SMAGP",3.99728415763029e-46,-0.330186536787809,0.709,0.82,6.4568130998202e-42
"ZPR1",8.53796288353876e-46,0.289317004669242,0.715,0.582,1.37913714457802e-41
"USP7",9.48462312371139e-46,0.327369084073378,0.654,0.493,1.5320511731731e-41
"BZW2",9.53120474109607e-46,0.387172915885906,0.562,0.378,1.53957550182925e-41
"NAA25",1.23895522022591e-45,0.262973122210625,0.41,0.215,2.00128436723092e-41
"TCAF2",3.14739881141763e-45,-0.383102082144289,0.252,0.444,5.08399330008289e-41
"RALA",3.26561755719969e-45,-0.390310672982693,0.67,0.782,5.27495204014466e-41
"UFM1",4.26906588904085e-45,0.277192582777754,0.524,0.335,6.89582213056768e-41
"LAMTOR2",4.42113268922171e-45,-0.32881878956149,0.437,0.624,7.14145563289983e-41
"PPP1R18",4.71012456435079e-45,-0.334820594680095,0.587,0.749,7.60826420879584e-41
"UBC",5.02076646687026e-45,0.354078438580723,0.994,0.985,8.11004407393553e-41
"ZFAND2A",5.17555468098333e-45,0.289881753089976,0.409,0.223,8.36007347619237e-41
"IDO1",1.04495697428342e-44,-0.750042136416465,0.173,0.353,1.68791900056002e-40
"ARPC1A",1.05739861123309e-44,0.277172275309074,0.554,0.367,1.70801597672481e-40
"TMBIM4",1.06981297346892e-44,-0.383938195434932,0.829,0.874,1.72806889604434e-40
"EPS15",1.3404659451678e-44,-0.383105006041261,0.646,0.777,2.16525464122955e-40
"MCRS1",1.72101157935418e-44,0.283517814981138,0.606,0.447,2.7799500041308e-40
"WARS1",1.87122771007095e-44,-0.396819538671115,0.969,0.973,3.0225941200776e-40
"SEC14L1",1.92022066907908e-44,0.306663044330338,0.688,0.493,3.10173244676344e-40
"ZC3H15",3.28720026701662e-44,0.380074863533402,0.694,0.578,5.30981459131195e-40
"LSP1",3.33922056147078e-44,-0.283944395151719,0.996,0.993,5.39384297294375e-40
"DDA1",3.80238117372403e-44,0.278316438518813,0.783,0.674,6.14198630991642e-40
"ENSBTAG00000049233",4.35733509892843e-44,-0.407777484563617,0.746,0.848,7.03840338529909e-40
"YWHAE",4.73531438521716e-44,0.332884811397159,0.94,0.895,7.64895332644127e-40
"ZMIZ1",5.79330875035094e-44,0.33556472671964,0.789,0.657,9.35793162444188e-40
"SKIL",6.00228541184454e-44,0.378344961449873,0.723,0.584,9.69549162575249e-40
"PSMB9",6.14828341901938e-44,-0.320064567730522,0.908,0.936,9.93132220674201e-40
"AP1S3",9.71129061475656e-44,-0.280729013925591,0.274,0.472,1.56866477300163e-39
"TMED2",1.06733656779437e-43,0.324043742992093,0.73,0.622,1.72406875795825e-39
"PSMA2",1.09926616944353e-43,-0.320860719172395,0.392,0.584,1.77564464350213e-39
"KRR1",1.83747285424661e-43,0.265126516410114,0.411,0.224,2.96806990146455e-39
"JAML",2.6753656394207e-43,-0.387376252419325,0.246,0.428,4.32151811735625e-39
"ACTR2",3.78562918287452e-43,-0.375174399901313,0.503,0.648,6.11492681909722e-39
"UBE2E3",4.54830179979806e-43,0.294487708797046,0.746,0.62,7.34687189721381e-39
"MDFIC",5.27207750982047e-43,-0.387737445316355,0.33,0.524,8.51598680161301e-39
"SMIM7",6.72605486314168e-43,-0.305850788406345,0.525,0.684,1.08645964204328e-38
"DNAJB6",7.21966152684141e-43,0.276022933880671,0.521,0.327,1.16619192643069e-38
"UTP3",8.26191113724916e-43,0.258299565135139,0.543,0.348,1.33454650599986e-38
"WNK1",1.06274935029776e-42,-0.329269442060492,0.831,0.902,1.71665902553598e-38
"SF3B3",1.56498124333052e-42,0.26092873144459,0.643,0.471,2.5279142023518e-38
"NUP50",1.61583651294513e-42,0.297636048787965,0.639,0.46,2.61006071936027e-38
"LRRFIP2",1.90708263710772e-42,0.312973760208143,0.67,0.506,3.0805105837201e-38
"FAM32A",2.60106251232587e-42,0.314390654207633,0.915,0.873,4.20149627615998e-38
"CYP4V2",3.76186596816223e-42,-0.34364268534836,0.219,0.402,6.07654209837246e-38
"MAPK1IP1L",4.37941934044135e-42,0.310971424069753,0.674,0.531,7.07407606061492e-38
"FAM204A",5.35752551762876e-42,0.33701269183119,0.709,0.602,8.65401096862573e-38
"JAK3",6.91300413551241e-42,-0.25433335423738,0.262,0.458,1.11665755800932e-37
"KMT2A",6.95795875805645e-42,-0.310527106805079,0.412,0.617,1.12391907818886e-37
"ENSBTAG00000038619",7.23044688981624e-42,-0.314077599709633,0.271,0.464,1.16793408611202e-37
"RAD21",7.61709106619792e-42,0.307791579422116,0.709,0.573,1.23038871992295e-37
"LRRK1",7.94257590600303e-42,-0.424744736158523,0.774,0.866,1.28296428609667e-37
"CLTB",9.09728166530685e-42,0.293373083465588,0.577,0.406,1.46948390739702e-37
"NEDD8",1.10248029525107e-41,-0.30454814019113,0.66,0.788,1.78083642091906e-37
"ATP5F1C",1.15576535854807e-41,-0.319726206342359,0.731,0.833,1.8669077836627e-37
"RAB1A",1.210119245798e-41,0.264004539462131,0.605,0.434,1.95470561773751e-37
"CAMK2D",1.30225875119546e-41,-0.290794260704789,0.226,0.421,2.10353856080602e-37
"SCAND1",1.31442821755509e-41,0.344159494305138,0.717,0.62,2.12319589981674e-37
"ND5",1.51763759303647e-41,0.270628710475102,0.998,0.985,2.45144000403181e-37
"UBE2I.1",1.52067434151027e-41,-0.290233537697742,0.402,0.579,2.45634526384154e-37
"ELOVL5",2.33076926172708e-41,0.27085533758036,0.49,0.302,3.76489158846775e-37
"TLN1",2.49852537045871e-41,-0.324078202859544,0.612,0.77,4.03586803090196e-37
"CD86",2.67359938024302e-41,0.382058999671164,0.51,0.331,4.31866507890655e-37
"APPL1",2.89368269808821e-41,-0.367170052503381,0.905,0.924,4.67416566222189e-37
"NR3C1",3.16754273894211e-41,0.333939700626472,0.651,0.499,5.11653178621319e-37
"SAFB",3.28658277478387e-41,0.273199677050775,0.883,0.821,5.30881715610839e-37
"HIVEP1",3.61447013012715e-41,-0.253219166879501,0.265,0.46,5.83845360119439e-37
"EEA1",4.42679258533659e-41,-0.29154680353482,0.308,0.497,7.1505980630942e-37
"RAD50",5.15547211240702e-41,-0.252703563297385,0.178,0.36,8.32763410317106e-37
"SRSF2",5.945155480951e-41,0.492495362246592,0.91,0.876,9.60320964838014e-37
"TRIM8",7.09272260699493e-41,0.253219197625189,0.415,0.229,1.14568748270789e-36
"FMNL3",7.39944644199275e-41,0.358542738838721,0.519,0.343,1.19523258377509e-36
"TOPORS",7.47568763692317e-41,0.28509828832432,0.887,0.812,1.2075478239922e-36
"SLC15A4",7.68188405564332e-41,-0.25663956100237,0.238,0.43,1.24085473150806e-36
"SLC7A1",1.9398837351508e-40,0.417146735225622,0.726,0.602,3.13349419738909e-36
"HDLBP",1.9663129464001e-40,0.637851009533967,0.704,0.607,3.17618530232009e-36
"TMED9",2.26598071672242e-40,0.294003420092986,0.883,0.83,3.66023865172173e-36
"VCP",2.46158338828727e-40,-0.39291444867675,0.766,0.842,3.97619564710043e-36
"CAPZA2",2.60329951733227e-40,-0.254052417740652,0.287,0.47,4.20510971034682e-36
"GGTA1",2.87261072322301e-40,0.268218178898804,0.696,0.509,4.64012810122213e-36
"VAPA",3.12758856367821e-40,0.388871077812269,0.695,0.598,5.05199380690942e-36
"SSR1",3.60153547851435e-40,0.329452528417314,0.928,0.896,5.81756025844423e-36
"RLF",4.56753937675913e-40,0.273821366511955,0.503,0.325,7.37794635527903e-36
"SETD2",5.45286263406742e-40,0.35173264389242,0.542,0.367,8.80800901280911e-36
"CCDC186",5.77122974656969e-40,0.327522802356556,0.702,0.556,9.32226740963402e-36
"C11H9orf78",6.18888501382016e-40,0.263421203964438,0.517,0.356,9.99690596282371e-36
"PARK7",7.94213899520532e-40,-0.282769696238423,0.482,0.652,1.28289371189552e-35
"GTF3C1",8.14982857552819e-40,-0.365455846229493,0.713,0.832,1.31644180980507e-35
"NUP98",1.08723256319629e-39,0.260186366729683,0.534,0.355,1.75620675933097e-35
"CHD1",1.21735661163237e-39,0.318551536867715,0.829,0.739,1.96639613476977e-35
"SRGAP2",1.29677378326507e-39,-0.326916610755695,0.499,0.682,2.09467869210806e-35
"SH3GLB1",1.36396533186825e-39,0.298454513144821,0.908,0.861,2.20321320056679e-35
"CAMLG",1.78335118677206e-39,0.27659198574254,0.581,0.421,2.88064717199291e-35
"TOB1",2.34147068366301e-39,0.519130621187062,0.825,0.761,3.78217759532086e-35
"ENSBTAG00000030593",2.61235599650847e-39,-0.309126542835135,0.913,0.935,4.21973864116013e-35
"CLINT1",3.56731721345466e-39,-0.360707528759861,0.448,0.629,5.76228749489331e-35
"MYO1G",3.70372021302263e-39,-0.381350693549142,0.819,0.864,5.98261926009545e-35
"HMGN1",4.39438174894208e-39,-0.31128861570431,0.892,0.913,7.09824483906613e-35
"PPP1R2",5.67265380591866e-39,0.276637621667334,0.906,0.834,9.16303769270041e-35
"ENSBTAG00000014880",8.517765566923e-39,-0.289210857570339,0.285,0.476,1.37587467202507e-34
"RWDD1",9.13028761596622e-39,0.311528277610835,0.867,0.816,1.47481535860702e-34
"FNBP4",1.09307450825698e-38,0.328502823243431,0.821,0.744,1.76564325318749e-34
"EIF4A3",1.25872158773711e-38,0.278333030807866,0.597,0.447,2.03321298067176e-34
"LDHA",1.36436969182469e-38,-0.476546091657646,0.607,0.724,2.20386636320442e-34
"PITPNB",1.50394472388433e-38,0.288254378805038,0.619,0.462,2.42932191249036e-34
"TWF2",1.60611188436184e-38,-0.310171393311871,0.517,0.667,2.59435252680969e-34
"ILRUN",2.00322848829096e-38,0.355161042092117,0.873,0.763,3.23581497713638e-34
"MRPL33",2.3996245226041e-38,0.260666479664974,0.533,0.373,3.8761134913624e-34
"NSA2",2.46423578752567e-38,0.271306157839039,0.967,0.936,3.98048006759022e-34
"LSM3",2.52779732477066e-38,0.293161274589584,0.695,0.587,4.08315101870204e-34
"MALT1",2.63292537695015e-38,-0.296549168512988,0.302,0.487,4.25296436138757e-34
"EPB41",3.45973420036428e-38,-0.273424137206577,0.426,0.619,5.58850865384841e-34
"IRF4",3.48408077842047e-38,0.466415511879137,0.744,0.616,5.62783568138258e-34
"ICE1",9.04272559573024e-38,0.261355899629551,0.461,0.293,1.46067146547831e-33
"PSMC3",9.35084349098336e-38,0.305363400170807,0.796,0.729,1.51044174909854e-33
"PVR",1.13745891662888e-37,0.356503692997123,0.899,0.82,1.83733738803063e-33
"SF1",1.14403415555661e-37,0.308496092995236,0.75,0.652,1.84795837147059e-33
"PDIA6",1.17740255472915e-37,-0.269774548857576,0.422,0.598,1.901858346654e-33
"SNRPA1",1.2914199347952e-37,0.274611654502942,0.595,0.448,2.08603062067469e-33
"PRR13",1.62757543306545e-37,-0.280451470753772,0.521,0.679,2.62902259703063e-33
"JUNB",2.08856944536429e-37,-0.44047690077408,0.867,0.901,3.37366622509695e-33
"SBNO1",2.39929703712601e-37,0.34494800523872,0.918,0.847,3.87558450406965e-33
"ABTB2",2.47118220277127e-37,0.258731900410926,0.332,0.164,3.99170061213643e-33
"FAM104A",2.56635571474828e-37,0.278539088914922,0.602,0.462,4.1454343860329e-33
"PSMD6",2.94715324459928e-37,0.28769609739366,0.652,0.502,4.76053663600121e-33
"CCT5",4.08711334828689e-37,0.263203985825872,0.664,0.528,6.60191419148781e-33
"ECPAS",4.41310727635928e-37,0.26600779243535,0.583,0.431,7.12849218350315e-33
"SMG7",5.8196219634729e-37,0.292629722660691,0.601,0.438,9.40043535759778e-33
"PWP1",6.12898352705999e-37,0.270000167936537,0.65,0.52,9.90014709126001e-33
"TAGLN2",6.48618565435523e-37,-0.285629826874539,0.983,0.968,1.047713568748e-32
"ZFP36",7.42463374681111e-37,-0.375737880211537,0.381,0.559,1.1993010891224e-32
"TOP1",1.06627961865841e-36,0.334271635539348,0.69,0.575,1.72236146801893e-32
"CDK12",1.16295608077295e-36,0.295695286091086,0.627,0.471,1.87852295727255e-32
"ALDOA",1.21841642948155e-36,-0.336581715174847,0.921,0.931,1.96810805854154e-32
"ATP6V1E1",1.4947826563032e-36,0.326381939727579,0.931,0.892,2.41452242472656e-32
"EMC6",1.96228125457676e-36,0.27465286654981,0.791,0.697,3.16967291051784e-32
"BIRC6",2.04206091065828e-36,0.317826495236188,0.598,0.459,3.29854098898632e-32
"NDUFB7",2.2678981635884e-36,0.253854764457739,0.867,0.812,3.66333590364435e-32
"PPP1CA",2.37140805910047e-36,-0.297550659439818,0.689,0.803,3.83053543786499e-32
"POLR2F",2.82227161219922e-36,0.308886250141077,0.7,0.62,4.5588153351854e-32
"NUDC",2.87427344540006e-36,-0.309132272894142,0.605,0.736,4.64281389635472e-32
"ENSBTAG00000024482",3.00053826218868e-36,-0.340776819315833,0.606,0.749,4.84676945491338e-32
"ASAP1",3.17095466816473e-36,-0.295127665317689,0.307,0.489,5.12204307548649e-32
"ENSBTAG00000055197",3.51147789613297e-36,-0.478983871935922,0.382,0.529,5.67209024562358e-32
"CCT2",3.65179814112867e-36,0.299562514576311,0.842,0.775,5.89874953736514e-32
"VDAC2",3.89959823265274e-36,0.295906489823772,0.967,0.932,6.29902102520397e-32
"PPP2R2A",4.19346121923901e-36,0.267436951603827,0.52,0.361,6.77369790743677e-32
"TMBIM1",5.51571226367465e-36,0.277081774790099,0.76,0.639,8.90953001951367e-32
"VPS29",6.08604453894645e-36,0.289443847920186,0.769,0.653,9.83078774376021e-32
"MPZL1",6.4801471085468e-36,-0.264815231868919,0.272,0.442,1.04673816244356e-31
"TNFSF13B",1.20812890331185e-35,-0.357535143846162,0.744,0.805,1.95149061751963e-31
"NFKBIZ",1.43407361042015e-35,0.256869741966135,0.884,0.759,2.31645910291167e-31
"GPBAR1",2.03872749886386e-35,-0.362244492496375,0.289,0.455,3.29315652891479e-31
"RHOA",2.04217730707695e-35,-0.320653886193793,0.733,0.82,3.29872900412141e-31
"FSTL3",2.89869517411914e-35,-0.376700940249066,0.185,0.344,4.68226231475464e-31
"ENSBTAG00000002549",3.30657604533057e-35,0.447587423476138,0.996,0.984,5.34111228602247e-31
"GOLGA4",4.93459847929062e-35,0.380103705772321,0.722,0.607,7.97085692359814e-31
"PSMD13",5.84989605051235e-35,-0.254136674003059,0.574,0.719,9.44933709039261e-31
"BCOR",9.89688518981257e-35,0.314140355437197,0.619,0.458,1.59864386471042e-30
"TAF3",1.05364395877747e-34,0.286424683255407,0.557,0.392,1.70195108661324e-30
"H2BC15",1.56160909155978e-34,0.267730790868024,0.581,0.425,2.52246716559651e-30
"UBR5",1.63446984714421e-34,0.300867728440036,0.63,0.48,2.64015914409204e-30
"DTNBP1",2.70872827798567e-34,-0.254878917921462,0.191,0.352,4.37540878743025e-30
"LFNG",3.84402606564153e-34,0.346655901949716,0.723,0.613,6.20925530383076e-30
"CMC1",3.97308931268434e-34,0.322145712547406,0.669,0.57,6.41773116677902e-30
"CLTA",4.07768762933054e-34,-0.279659082139784,0.954,0.943,6.58668882765761e-30
"TMCC3",5.36968946797635e-34,-0.315984560041574,0.499,0.653,8.67365939762221e-30
"AIMP1",5.80165883510004e-34,0.281778531126335,0.952,0.904,9.37141951633709e-30
"HSBP1",5.93315176152202e-34,-0.283852351361617,0.402,0.559,9.58382004038651e-30
"TMEM243",6.16640963064729e-34,0.307569437440073,0.459,0.312,9.96060147638457e-30
"WDR1",6.47649369257755e-34,-0.271756591365366,0.91,0.918,1.04614802616205e-29
"PCNA",6.54891973258013e-34,0.315645120179292,0.604,0.464,1.05784700440367e-29
"HMGB1",7.04129141242381e-34,0.337461229784622,0.841,0.786,1.13737980184882e-29
"WDR7",7.54396551012023e-34,0.262100288911581,0.64,0.491,1.21857674884972e-29
"KIF13B",1.00915988825157e-33,-0.307790751113116,0.249,0.425,1.63009596749277e-29
"TRIP12",1.05262952735817e-33,-0.26613136701159,0.364,0.533,1.70031247554166e-29
"FAM184A",1.12821252581967e-33,-0.342897939902533,0.329,0.49,1.82240169295651e-29
"RRAGC",1.28335156460878e-33,-0.350253838709775,0.656,0.769,2.07299778231256e-29
"NOCT",1.40923653906024e-33,0.28830469689112,0.721,0.565,2.276339781544e-29
"GPX4",1.49639428686484e-33,-0.364989022049779,0.738,0.826,2.41712569157277e-29
"CORO1A",1.50636855651101e-33,-0.383417463943669,0.912,0.901,2.43323712933223e-29
"CAPNS1",1.69369962584768e-33,-0.276498732607928,0.819,0.883,2.73583300563176e-29
"UQCR10",1.71497913876868e-33,-0.27555927929233,0.773,0.834,2.77020580285305e-29
"PAIP2",1.83026619974839e-33,0.30393635517012,0.544,0.409,2.95642899245358e-29
"ATP6V0B",2.11272355609343e-33,-0.253929782222411,0.706,0.821,3.41268236015772e-29
