"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSBTAG00000048980",0.000184387018274072,-0.747944716174915,0.835,0.952,1
"PDZD11",0.000185372821382397,-0.350208304257331,0.076,0.289,1
"STAG2",0.00018578501031564,-0.392824041276768,0.063,0.272,1
"DDX39A",0.000187043620827413,-0.396313513476711,0.063,0.259,1
"BIRC3",0.000187810044829058,-0.613898411270063,0.19,0.434,1
"RHOT2",0.000188124242425396,-0.327290934144302,0.038,0.228,1
"UNC93B1",0.000190125140194869,-0.343364723306313,0.405,0.715,1
"NAGA",0.000191051232687781,-0.387179243487102,0.139,0.373,1
"NOL12",0.000191684901027949,-0.303313532909644,0.051,0.25,1
"NAAA",0.000192090533848185,-0.331268526808856,0.139,0.39,1
"PSMG2",0.000193835709966056,-0.338419693491319,0.038,0.224,1
"PBX2",0.000197151850348342,-0.322632549277353,0.038,0.232,1
"GET3",0.000201007135543838,-0.256176475427004,0.114,0.346,1
"BAP1",0.000203458667795833,-0.448677221137031,0.025,0.202,1
"RNGTT",0.000204672700402217,-0.341841426000213,0.063,0.272,1
"BRMS1",0.000210108330733399,-0.287485229031901,0.089,0.307,1
"CSRNP1",0.000211258710959797,-0.282830760514057,0.304,0.632,1
"IPO7",0.000211554873847649,-0.441541121193315,0.025,0.206,1
"HADH",0.00021208030549125,-0.338913685042088,0.013,0.18,1
"DEAF1",0.00021208030549125,-0.34635101358198,0.013,0.18,1
"EIF2S2",0.000213319517871264,-0.314553198628451,0.228,0.5,1
"STK38L",0.000215934952084186,-0.465017174606465,0.038,0.219,1
"NXF1",0.00021623529431205,-0.353697006691245,0.038,0.228,1
"LBR",0.000217896248581143,-0.4210665580307,0.089,0.289,1
"RPL7A",0.000220210528348503,0.473562659456057,0.937,0.965,1
"ENSBTAG00000053097",0.000220470661762567,-0.377308040121827,0.013,0.18,1
"TRRAP",0.000223848670740851,-0.310149471083016,0.013,0.175,1
"PRODH",0.000223963816134199,-0.337106406959428,0.063,0.259,1
"FBP1",0.000226532085412143,0.642604323292843,0.152,0.035,1
"SOD2",0.000227375047354198,-0.310158028158325,0.342,0.645,1
"R3HDM2",0.000227919257313442,-0.336662362171681,0.089,0.298,1
"MED12",0.000228267612569333,-0.425176198923013,0.013,0.175,1
"NTAQ1",0.000230204668299998,-0.306839850895127,0,0.154,1
"DDX42",0.000230204668299998,-0.343742171397704,0,0.154,1
"RPL7",0.000231642623565113,-0.427122182417838,0.57,0.873,1
"FTH1",0.000236825778924908,0.655903944188323,1,0.996,1
"NAPSA",0.000238242489048812,-0.305117187245203,0.127,0.368,1
"RBM25",0.000238794529346655,-0.31534657602926,0.316,0.645,1
"RRBP1",0.000244519838243317,-0.302663061259535,0.392,0.732,1
"AKIRIN1",0.000248384700811222,-0.279550444577489,0.127,0.346,1
"CSNK1G3",0.000248461832287826,-0.273484732695705,0.076,0.281,1
"TMCC1",0.00025282892342506,-0.258802351128981,0.101,0.32,1
"PSEN1",0.000253984343781315,-0.331992966679178,0.038,0.224,1
"GID8",0.000254802834086478,-0.311080370604427,0.051,0.241,1
"ASS1",0.00025654830794612,-0.474892970061847,0.013,0.175,1
"ZNF217",0.00025654830794612,-0.313358407326126,0.013,0.175,1
"STK26",0.000259047667688078,-0.345198769348081,0.013,0.175,1
"ATXN10",0.000259047667688078,-0.442253911586339,0.013,0.175,1
"THRAP3",0.00025918748430256,0.289694441664125,0.291,0.601,1
"GOLGA2",0.000264240163591887,-0.313888135233722,0.101,0.316,1
"NLRP3",0.000265430673867123,-0.361627883393085,0.316,0.596,1
"SIRT1",0.000277380102603105,-0.542571492679771,0.165,0.39,1
"RARS1",0.000279247183212081,-0.288223694787178,0.038,0.224,1
"CHD8",0.00028216252278356,-0.272247770482988,0.063,0.263,1
"ADD3",0.000282846363850732,-0.370038249978973,0.051,0.25,1
"ANAPC16",0.000283139470092696,-0.270379972215342,0.063,0.259,1
"USP25",0.000285328475110084,-0.355128546183618,0.013,0.175,1
"SP140L",0.000285328475110084,-0.33089659384682,0.013,0.175,1
"CSTB.1",0.000286650799741175,0.526277263811752,0.886,0.93,1
"ST6GALNAC4",0.000287805904804114,-0.516277405064074,0.127,0.338,1
"OTUD4",0.000288658148314208,-0.266204567952737,0.076,0.289,1
"PRKD3",0.000288907595038605,-0.361716951660817,0.038,0.215,1
"RNF20",0.00028962408338517,-0.29909522835663,0.089,0.289,1
"MRPL47",0.000289895827491484,-0.286981787922976,0,0.149,1
"CEPT1",0.000289895827491484,-0.336458137730581,0,0.149,1
"RGS14",0.000289895827491484,-0.263663502852154,0,0.149,1
"TPST2",0.000289895827491484,-0.312077546276563,0,0.149,1
"CNOT3",0.000289895827491484,-0.328783335285509,0,0.149,1
"CHD6",0.000290734920914619,-0.324901742833246,0.063,0.254,1
"PPM1H",0.000291022813685328,-0.255310659359946,0.051,0.241,1
"SS18L2",0.000295365064063757,-0.26856249885189,0.013,0.171,1
"CD40",0.000299951279630549,-0.255500599926317,0.127,0.364,1
"SIRT7",0.00030409240811671,-0.257963525477874,0.013,0.171,1
"DCAF8",0.000306101169907384,-0.488825599301605,0.089,0.294,1
"ENSBTAG00000048798",0.000311485086539674,-0.342228909099677,0.025,0.197,1
"FNDC3B",0.000314312817118987,-0.352062427831811,0.025,0.197,1
"SLC39A10",0.000320249151216023,-0.29792751518749,0.025,0.202,1
"TVP23B",0.000321841808303438,-0.43786378414829,0.203,0.447,1
"FASTK",0.000322085702113992,-0.410752421282184,0.025,0.193,1
"FDXR",0.000322940873966298,-0.293706111884633,0.025,0.197,1
"NUP50",0.000324960895587345,-0.267994081629125,0.139,0.36,1
"ESCO1",0.000335914521332966,-0.335189629941854,0.063,0.254,1
"MCOLN1",0.000339330367955788,-0.338651066101441,0.101,0.316,1
"IFRD2",0.000340628777144233,-0.368742718627419,0.051,0.237,1
"VAV1",0.000346045259051913,0.327082098070929,0.228,0.509,1
"ENSBTAG00000053681",0.00034907082283663,-0.428261717550092,0.051,0.232,1
"RNASE6",0.000351672039859958,-0.413866009884321,0.557,0.882,1
"PDCL3",0.000352379725319947,-0.285740944549047,0.063,0.254,1
"HP1BP3",0.000358532568317385,-0.292551527578725,0.253,0.513,1
"HNRNPL",0.000360901530501461,-0.388568008239103,0.127,0.355,1
"ANAPC11",0.000361256421624187,-0.325444849824909,0.089,0.298,1
"AOAH",0.00036231138110988,-0.284681105701324,0.076,0.276,1
"GTF3A",0.000364674937991977,-0.290753129031288,0,0.145,1
"RHBDF2",0.000364674937991977,-0.363217454512633,0,0.145,1
"BLZF1",0.000366670228455446,-0.463087869398853,0.089,0.298,1
"BECN1",0.000366670228455446,-0.377281888789739,0.089,0.298,1
"PSIP1",0.00037135670869357,-0.265233720355049,0.152,0.382,1
"ANTXR2",0.000371589618493145,-0.320417344436036,0.304,0.596,1
"RIN3",0.000379477270029252,-0.321103781885854,0.013,0.171,1
"PEX19",0.000382530452121059,-0.301018695004394,0.025,0.193,1
"INHBA",0.000386843825504583,1.41383430335629,0.139,0.031,1
"IFI44",0.000389787410720104,-0.671065182554201,0.038,0.206,1
"FCHO2",0.000392386733696186,-0.311963461084911,0.101,0.316,1
"MITF",0.00039310747215696,-0.272240753327472,0.063,0.263,1
"C7H19orf38",0.000395095785708576,-0.383513799805346,0.051,0.232,1
"GRSF1",0.000401311974468718,-0.250636562043697,0.063,0.25,1
"PGP",0.000403940358067714,-0.456725547430545,0.127,0.333,1
"MAP4K4",0.000407823076054703,-0.375369199966493,0.063,0.259,1
"RBPMS",0.000408055413155502,-0.334665781088234,0.025,0.184,1
"SEC16A",0.000416601111821197,-0.515251389822477,0.038,0.211,1
"ENSBTAG00000050709",0.000418806367537994,-0.400131288113638,0.076,0.263,1
"AFF1",0.000419153590450579,-0.302711859721173,0.228,0.465,1
"TBC1D10B",0.000421493158071507,-0.401585615078604,0.089,0.285,1
"CUL3",0.000422709106717364,-0.265867497427007,0.114,0.329,1
"VCAN",0.000426187367606203,-0.73413549223896,0.354,0.601,1
"IMPA1",0.00042966895306351,0.415079788804879,0.139,0.404,1
"TBC1D14",0.000431577841552323,-0.302368049380408,0.089,0.289,1
"GPBP1",0.000431788327270815,-0.312414782728431,0.165,0.417,1
"LDLR",0.000432811918432415,-0.425493543084322,0.025,0.189,1
"MRPS12",0.000434222342616694,0.26840426743328,0.051,0.241,1
"SLC35B2",0.000434823800221914,-0.346712454147792,0.038,0.211,1
"COX1",0.000440858622043604,-0.316272269147968,0.962,0.987,1
"GOLGA7",0.000441001254274635,-0.35709653831652,0.114,0.329,1
"RBM22",0.000444155700398062,-0.464804909021153,0.19,0.417,1
"EIF3I",0.000444879524599083,0.332175550823585,0.19,0.469,1
"SPP1",0.000448643970844386,0.949068487557374,0.456,0.254,1
"DKC1",0.000450008459567309,0.312088991138963,0.165,0.408,1
"STRAP",0.000450740072783192,-0.310119524127279,0.101,0.307,1
"NDUFB2",0.000452440598117287,-0.32509316147448,0.165,0.39,1
"PARP8",0.000452730180833698,-0.377981345435493,0.025,0.189,1
"JDP2",0.000458266453498163,-0.32350839971318,0,0.14,1
"SYNRG",0.000458266453498163,-0.264489443260247,0,0.14,1
"WDR48",0.000458266453498163,-0.261435388642313,0,0.14,1
"SEL1L",0.000475810854831008,0.250540819457315,0.127,0.386,1
"ELAVL1",0.000477058633837305,-0.284193482289946,0.051,0.228,1
"CENPB",0.000486749912941106,-0.397059891290307,0.063,0.254,1
"NAXD",0.000487693512688609,-0.300981532402188,0.038,0.206,1
"ENSBTAG00000022489",0.000489457549062463,-0.301231379219642,0.19,0.443,1
"SDCBP",0.000489694775755969,-0.41141379960647,0.177,0.404,1
"NR3C1",0.000492280590134554,-0.278584361454784,0.228,0.461,1
"SSR2",0.000494890084436278,-0.29792515245581,0.43,0.763,1
"BUB3",0.000495491164339102,-0.284320486522799,0.063,0.259,1
"N4BP2",0.000496945163973148,-0.368564505022451,0.051,0.228,1
"ARL5A",0.000498147482939077,-0.276139840449547,0.076,0.272,1
"BTG1",0.000498258606665397,-0.309557638267381,0.608,0.895,1
"VDAC1",0.000508843701648379,0.257729170812523,0.304,0.618,1
"ZRANB1",0.000509036789690726,-0.359939241986665,0.051,0.224,1
"PIK3R1",0.000517913794040732,0.250648363458234,0.025,0.193,1
"ODC1",0.000525223846760386,-0.387146459589907,0.304,0.575,1
"RPL36A",0.000529736606556226,-0.28620417608245,0.405,0.684,1
"TUBB",0.000530121524428847,-0.267559422734822,0.127,0.333,1
"MAP7D1",0.000536194439124722,-0.3623925347686,0.152,0.373,1
"SPG21",0.000536486308868827,-0.287237587272197,0.025,0.189,1
"ATF6B",0.000541936178551113,-0.347726038679667,0.038,0.202,1
"CHSY1",0.000547159154252293,-0.346972077144847,0.013,0.162,1
"VSTM1",0.000550480400738364,-0.529822732826038,0.165,0.373,1
"HIVEP3",0.000558089759133188,-0.256296087975177,0.089,0.281,1
"QSER1",0.000563027696129234,-0.351726646075526,0.013,0.162,1
"RASSF3",0.00056499091362174,-0.3847056864725,0.089,0.298,1
"STK17B",0.000566102427908337,-0.382228655987436,0.051,0.224,1
"GSR",0.000566380676987653,-0.27595489581821,0.089,0.281,1
"CAPZA2",0.000569298338160235,0.264080268478697,0.215,0.496,1
"SUCLA2",0.000575295765090655,-0.271644825556196,0,0.136,1
"SGPL1",0.000575295765090655,-0.303709093532895,0,0.136,1
"ND6",0.000581134361868184,-0.29658471704799,0.114,0.316,1
"TNFRSF21",0.000590250973166219,-0.346648958807795,0.038,0.202,1
"CDKN1B",0.000590431029918259,-0.280450270957444,0.013,0.162,1
"BORCS8",0.000600382892704706,-0.473555528012909,0.038,0.202,1
"ANKLE2",0.000607463782144556,-0.269110901733127,0.013,0.162,1
"ENSBTAG00000050219",0.000614045148647772,-0.310137467125216,0.101,0.298,1
"SLC16A3",0.000616196109962721,-0.354765266648422,0.127,0.338,1
"HMGXB4",0.000617543970790158,-0.287315008023709,0.025,0.184,1
"MRPL55",0.000618196122473234,-0.47874764609699,0.101,0.294,1
"MECP2",0.00062127037578774,-0.341805277827809,0.076,0.259,1
"EMC3",0.000624244905465634,-0.282211744202353,0.228,0.487,1
"GMPR2",0.000628568650659449,-0.307085783537804,0.013,0.158,1
"RPRD1A",0.000628604277017081,-0.317840551453812,0.025,0.184,1
"SPCS2",0.000632839478265831,0.321662505627745,0.228,0.522,1
"IMPA2",0.000636304875624316,-0.344314454181775,0.089,0.276,1
"MARCKS",0.000645016990854766,-0.308512450921012,0.494,0.864,1
"SPOP",0.00064573676595328,0.326418508903884,0.025,0.189,1
"RAB3GAP1",0.000646836003143794,-0.311970143418704,0.013,0.158,1
"CYTIP",0.000655489684428059,-0.442101965745599,0.038,0.197,1
"DCPS",0.000665723251626474,-0.367910098991192,0.051,0.219,1
"LDB1",0.000667026305608182,-0.288829418704063,0.038,0.206,1
"ASXL2",0.000671961060703839,-0.253109204002153,0.013,0.158,1
"TMED1",0.000674714247493023,-0.31725372008296,0.025,0.184,1
"KRAS",0.000676696685357588,-0.269795151357934,0.203,0.447,1
"MIDEAS",0.00068073864586755,-0.284870107080876,0.051,0.228,1
"COMMD6",0.000681418044530755,-0.303413733740031,0.114,0.32,1
"VARS1",0.000681955022818169,-0.31178893985756,0.139,0.346,1
"UNC50",0.00068548861097792,-0.2961490765561,0.025,0.18,1
"ARRDC3",0.00070919642112506,-0.429885588161967,0.089,0.289,1
"BLMH",0.000721436269274895,-0.347992521424357,0.063,0.241,1
"CHM",0.000721504070575177,-0.364370299536747,0,0.132,1
"DENND1A",0.000721504070575177,-0.269664067358284,0,0.132,1
"UPF3B",0.000725838659667374,-0.287538136133253,0.038,0.197,1
"NECTIN2",0.00072947035621727,-0.282422843416787,0.025,0.18,1
"ATF1",0.000739927798467039,-0.35009002083216,0.038,0.193,1
"IER3IP1",0.000749851373594986,0.336793065892501,0.152,0.386,1
"USP34",0.00075586936724744,-0.396919016533155,0.127,0.333,1
"SNAPIN",0.000765007268889601,0.437436119120967,0.089,0.303,1
"PRMT1",0.000768639091911368,-0.448862839194068,0.101,0.281,1
"RPL38",0.000775815843591885,-0.340448849451081,0.595,0.895,1
"ENSBTAG00000049294",0.000780877385539159,-0.369205325487233,0.025,0.175,1
"ENSBTAG00000048782",0.00078179054419773,-0.301497716912961,0.949,1,1
"EDEM1",0.000783548654885703,-0.27873727406677,0.152,0.373,1
"ARF2",0.000803910574901846,-0.334058995592173,0.025,0.18,1
"DNAJC7",0.000804987468696682,0.274246149565275,0.165,0.408,1
"DEFB13",0.000831018494584257,-3.36769346550678,0.025,0.175,1
"ARPC2",0.000844409442615697,-0.331345108283846,0.696,0.943,1
"NFE2",0.000856310215411241,-0.445155671975051,0.013,0.154,1
"RPE",0.000873137244675601,-0.294567730673903,0.025,0.171,1
"EXOSC10",0.000875515021563145,-0.36423396088996,0.051,0.215,1
"YIPF6",0.000884132551835861,-0.263502341609438,0.025,0.175,1
"IL1B",0.000898135010652324,-0.739582741423419,0.392,0.671,1
"LGALS1",0.000899097093815688,0.523196579765607,0.797,0.882,1
"KHNYN",0.00090401429910234,-0.258654727925893,0,0.127,1
"MBIP",0.00090401429910234,-0.256968239042751,0,0.127,1
"TP53BP1",0.00090401429910234,-0.348000859374587,0,0.127,1
"CRK",0.00090401429910234,-0.257941482168381,0,0.127,1
"TMUB2",0.00090401429910234,-0.268593648246898,0,0.127,1
"FNIP1",0.000907845084890111,-0.253202742693819,0.025,0.175,1
"ARID3A",0.000914281904276836,-0.377277337476099,0.038,0.193,1
"AP2B1",0.000926270314257915,0.435740707550608,0.165,0.412,1
"PARP12",0.000943441935659083,-0.312496836582104,0.038,0.202,1
"ENSBTAG00000010155",0.000952407036324786,-0.569419203300219,0.392,0.662,1
"RPLP0",0.000962929273114497,0.365716770620318,0.924,0.978,1
"WDR55",0.000970715570770781,0.415871584603091,0.114,0.329,1
"ADAM9",0.000972233072271209,-0.344500375902731,0.063,0.241,1
"GLTP",0.00100402948579968,-0.353598454536452,0.063,0.232,1
"ENSBTAG00000047029",0.00101733534323307,0.306134512382569,0.228,0.461,1
"SBF2",0.00102276086266548,-0.404856594435502,0.038,0.189,1
"VPS13D",0.00104508940349495,-0.354735675805812,0.038,0.193,1
"RUFY1",0.00105141171868349,-0.259220609268725,0.076,0.25,1
"ABHD8",0.00106260587878578,-0.321707186197561,0.038,0.193,1
"PLEKHA3",0.00106957371567586,-0.335598799491091,0.013,0.149,1
"AGFG1",0.00108913256639865,0.311433727849446,0.291,0.601,1
"NDE1",0.00110021718812082,-0.29715619445685,0.013,0.149,1
"VTA1",0.00110126698023518,-0.256705089116998,0.038,0.197,1
"JAK1",0.00110954963213141,0.354487787650951,0.392,0.693,1
"NINJ1",0.0011234857702388,-0.312084176358675,0.342,0.632,1
"TOB2",0.00113506347876317,-0.448189816703267,0.177,0.386,1
"RICTOR",0.00113542271751635,-0.340246821609312,0.038,0.193,1
"TINAGL1",0.00114889483371496,0.547917680206629,0.152,0.044,1
"ASRGL1",0.00115783581106787,-0.421644041007164,0.481,0.82,1
"H1-10",0.00116389846297207,-0.287296554387075,0.038,0.193,1
"ENSBTAG00000025219",0.00117621646946733,-0.447163450000121,0.051,0.206,1
"STRN3",0.00118527384627199,0.305759580714629,0.139,0.368,1
"YPEL5",0.0011944787670895,-0.27596924011392,0.165,0.364,1
"TREM1",0.00120000204977797,-0.301553426615438,0.076,0.25,1
"PFDN4",0.00122584571609447,-0.315461951082605,0.165,0.368,1
"FBXO11",0.00123290813536065,-0.43101133722397,0.101,0.281,1
"UBE2S",0.00124300304602027,-0.27106240563918,0.241,0.5,1
"TOR1A",0.00126240959458741,-0.27830301629732,0.051,0.211,1
"U2AF2",0.00126466783618672,-0.306187196386109,0.165,0.368,1
"GDI2",0.00126846215497147,0.337219390465356,0.266,0.535,1
"PPP2R2A",0.00127973993700325,-0.285426214033472,0.063,0.232,1
"FN1",0.00129410467674623,1.39702541701196,0.177,0.061,1
"POP7",0.00131796784524475,-0.279921929289511,0.076,0.246,1
"RAB21.1",0.00134027776029461,-0.274139021951712,0.063,0.224,1
"FYN",0.00134718895494386,-0.303885267261814,0.013,0.145,1
"SSRP1",0.00135224485894416,-0.3790929242362,0.19,0.373,1
"BIRC2",0.00135985610911505,-0.289371449524962,0.215,0.447,1
"CAMLG",0.00137982663314472,-0.272388385027585,0.089,0.272,1
"SELPLG",0.00138183462422409,0.344902707164167,0.241,0.518,1
"IL18",0.00138759050160999,-0.312419099434679,0.101,0.294,1
"UBE2G2",0.00141174690243213,-0.319195285998983,0.089,0.259,1
"BPI",0.00141176300571645,-0.263156260540617,0.013,0.145,1
"CSTB",0.00144043707294174,1.21621482610855,0.418,0.281,1
"XPNPEP1",0.00144485148915941,-0.276263980469583,0.013,0.14,1
"ITSN1",0.00150569985841767,0.252478874207824,0.101,0.316,1
"SNRNP27",0.00151685505045351,-0.257224921883995,0.063,0.228,1
"EIF4A3",0.00151975102607156,-0.359573820723849,0.114,0.289,1
"RAB24",0.00152253806514868,-0.279831149888663,0.177,0.39,1
"KDM5B",0.00152449827496474,-0.266126734965766,0.139,0.346,1
"HP",0.00152579324961125,-1.3888447848868,0.076,0.232,1
"USP48",0.0015518958713886,-0.289402664093283,0.025,0.162,1
"TOB1",0.00156114927580116,-0.343530290017245,0.241,0.491,1
"SUCLG1",0.00159853600338993,0.433071335911237,0.228,0.474,1
"CSNK2A1",0.00160201297564095,-0.483052324734191,0.089,0.263,1
"MCRIP1",0.00160446454850072,0.407156690652416,0.19,0.439,1
"TXNDC12",0.00165485651226559,-0.27803872570642,0.063,0.224,1
"RBM39",0.0016586830256264,-0.499130018140556,0.506,0.882,1
"TPMT",0.00170136564852949,0.387837376369145,0.051,0.206,1
"SNX24",0.00171038981531561,0.353097629820959,0.139,0.373,1
"POLG2",0.00172698035229433,-0.327416308027518,0.013,0.14,1
"RASAL2",0.00173765469752113,-0.30633740724424,0.025,0.162,1
"GTF2F1",0.00174347065113076,-0.344352138914374,0.063,0.224,1
"DHRS4",0.00175711110608672,-0.419108903794109,0.063,0.215,1
"NAA50",0.00175835548172207,-0.296367588091308,0.051,0.202,1
"XG",0.00176879697158152,-0.287666979954657,0,0.114,1
"CLCN3",0.00176879697158152,-0.259128125490289,0,0.114,1
"TRANK1",0.00176879697158152,-0.26482829518602,0,0.114,1
"SEC31A",0.00177001790296979,0.33033372078262,0.076,0.25,1
"TERF1",0.00178110731946636,-0.253685508959606,0.038,0.18,1
"UBE2Z",0.00178209402811067,-0.262683296836049,0.051,0.206,1
"TIPARP",0.001799521333763,-0.331468569032944,0.43,0.737,1
"TBCB",0.00181775512382289,-0.262967129714056,0.152,0.368,1
"ENSBTAG00000020684",0.00185996563751986,-0.314133744584251,0.646,0.886,1
"IBTK",0.00192959315634108,-0.286992627576348,0.063,0.219,1
"PRKCD",0.00194366620905629,-0.291473517740032,0.025,0.162,1
"IL27RA",0.0019591059591582,-0.293775508524214,0.013,0.136,1
"CALCOCO2",0.00197801877594287,0.291889404661163,0.203,0.456,1
"GDE1",0.00203371136098349,0.331387515310319,0.139,0.351,1
"DNAJA1",0.00203782906208345,-0.286380234847967,0.418,0.697,1
"NCAPD2",0.00205751383894864,-0.33241616588639,0.051,0.193,1
"RBM27",0.00211200594363805,0.372637779752442,0.215,0.447,1
"SMNDC1",0.00213844166651728,-0.334740345270339,0.152,0.351,1
"KHDC4",0.00219415492503948,-0.355582645808875,0.076,0.237,1
"TGFBR2",0.00219701858357544,0.380418826810202,0.101,0.303,1
"MAX",0.00220869682419796,-0.340145715073896,0,0.11,1
"PBDC1",0.00221645182133923,0.404987082092923,0.063,0.237,1
"PPM1G",0.00223304686866707,0.273189832109139,0.114,0.311,1
"SCYL2",0.00227331610887944,-0.32142286436771,0.076,0.237,1
"RPS21",0.00230399849493677,-0.410801183400314,0.722,0.947,1
"EREG",0.00233711033307334,-0.445749277635749,0.013,0.136,1
"ELL",0.00247420764481719,-0.318402898081553,0.114,0.298,1
"POLR2J",0.00250806590715025,0.261089780481872,0.139,0.342,1
"DEFB1",0.00252167545229497,-0.937239492399339,0.076,0.224,1
"MPHOSPH10",0.0025503208676103,-0.432856903092098,0.139,0.311,1
"FAR1",0.00255072007646127,-0.267344924396441,0.038,0.171,1
"TRMT13",0.00255973648970633,-0.304588201551469,0.063,0.211,1
"SMG9",0.00257380639526392,-0.372641067320722,0.025,0.154,1
"CARD9",0.00264748537917275,-0.328655351308458,0.101,0.259,1
"RPS14",0.00268391978268381,0.406521787803758,0.949,0.982,1
"ZNF131",0.00269487817901577,-0.442296746042451,0.063,0.211,1
"DIABLO",0.00270669519704723,-0.301652246704758,0.114,0.289,1
"STXBP5",0.00275596097787714,-0.260687545438183,0,0.105,1
"NDUFA5",0.00282718127422402,-0.359146393866798,0.152,0.329,1
"TBC1D13",0.00286717847335926,-0.275824606190929,0.013,0.127,1
"COMMD4",0.00288528442832889,-0.355802911892319,0.19,0.377,1
"POLR2C",0.00288856465252343,-0.25743515645449,0.089,0.259,1
"CBX4",0.00292807454452856,-0.53741239171389,0.076,0.224,1
"ATP6V1A",0.00302049068125003,0.492689224470568,0.177,0.39,1
"PDCD4",0.00302888848897074,0.294161076054498,0.203,0.456,1
"ENTR1",0.00305997127972621,-0.276089222082675,0.013,0.127,1
"SMC5",0.00310028001804036,0.297906082414061,0.089,0.268,1
"MAF1",0.00313121251322233,0.275420676630163,0.165,0.368,1
"KEAP1",0.00318356594497914,-0.377002920917761,0.076,0.232,1
"LRRC25",0.00319077689844804,0.489798702107308,0.203,0.461,1
"PSMD11",0.00319252861701331,-0.306152985980518,0.177,0.377,1
"IQGAP1",0.0032052912197518,0.313705777150117,0.354,0.662,1
"MOCS2",0.00321081531664536,0.345563682887883,0.127,0.325,1
"ATP5F1A",0.00321826683848599,-0.253991799219788,0.481,0.803,1
"NDUFB3",0.00324236343219763,0.481380439399673,0.165,0.395,1
"DTX3L",0.00324632016454873,-0.33179739296724,0.038,0.171,1
"LSM14B",0.0033180853614773,0.371300799997058,0.051,0.197,1
"RGCC",0.00333062100821829,0.728409893631755,0.228,0.101,1
"AP5Z1",0.00335105690859193,-0.331519135645532,0.063,0.211,1
"CCDC88C",0.00335823589182079,-0.253299759400275,0.051,0.193,1
"MYADM",0.00336933210261768,-0.442621796831266,0.139,0.307,1
"EVI2A",0.00342245557130832,0.268715064945043,0.177,0.399,1
"UBE2W",0.00342780415885538,-0.318259440187745,0.051,0.184,1
"ENSBTAG00000034366",0.0034313153267487,-0.36905706190276,0.139,0.32,1
"DOCK5",0.00343646382011247,-0.274207096293263,0,0.101,1
"PRKRIP1",0.00343646382011247,-0.250973523950861,0,0.101,1
"SYAP1",0.00343786748853889,-0.250812824344102,0.19,0.373,1
"AKAP9",0.0034417480744624,-0.361822254322813,0.253,0.465,1
"PHRF1",0.00344967453944003,-0.272674541027373,0.013,0.127,1
"MXI1",0.0035111237081277,-0.333835760174226,0.127,0.303,1
"C18H16orf87",0.00351978646903521,-0.296000264089529,0.063,0.206,1
"GOLGB1",0.00356264037152336,0.373453852381869,0.152,0.377,1
"USP10",0.00359677132700866,-0.340537705104644,0.063,0.206,1
"DNAJC14",0.0036701954528997,-0.270783167832448,0.051,0.184,1
"MAFB",0.00371055962630708,-0.344701284868097,0.076,0.228,1
"TSPAN32",0.00371856862736816,0.519519968869852,0.114,0.311,1
"VIM",0.00375372756175825,0.443728658715564,0.937,0.974,1
"PFN1",0.00375897224130895,-0.345624516665703,0.785,0.952,1
"CDV3",0.00379619510837618,0.277891594017375,0.342,0.614,1
"XRCC5",0.00379850466984556,-0.293455997865149,0.025,0.145,1
"COPG1",0.00383944800776318,0.409019453374137,0.228,0.469,1
"MRPL41",0.00386826649702519,0.361041538946372,0.367,0.684,1
"EEF1A1",0.00390033581035244,-0.341265476061468,0.835,0.961,1
"COP1",0.00392136401035652,0.292217824300421,0.063,0.211,1
"PHC2",0.00392864990797022,-0.271580763777162,0.215,0.412,1
"FBXW5",0.00392906076673437,-0.253463547863147,0.114,0.272,1
"TEX261",0.00393619082858533,0.299612532627646,0.165,0.36,1
"SLC35C2",0.00401921901416171,-0.374417643174071,0.114,0.276,1
"TCERG1",0.00403367543060648,0.283517675633829,0.139,0.342,1
"RPL23",0.00404493235824192,-0.272697252434333,0.873,0.991,1
"LAGE3",0.00409189321926875,-0.312140340639729,0.013,0.123,1
"ARMCX3",0.00410577381388366,0.268246035734241,0.127,0.32,1
"DDX6",0.00422770412421203,0.502536603261255,0.19,0.439,1
"MS4A7",0.00423710641782756,0.382374503867476,0.139,0.338,1
"BCKDK",0.00426555173155828,-0.252727549643617,0.051,0.184,1
"RNF145",0.0042699689203752,-0.496606611535812,0.063,0.206,1
"NPLOC4",0.00433092937146283,-0.303455998471557,0.063,0.206,1
"PKIG",0.00433754280824194,0.44264078785369,0.127,0.039,1
"EIF1B",0.0043417702737236,0.291995896241631,0.203,0.417,1
"MARCHF5",0.00434293792145998,-0.254767111815353,0.038,0.167,1
"IGFBP6",0.00437510375010375,0.961888958227749,0.152,0.057,1
"GTF2H5",0.00437995236713321,-0.309411765442344,0.076,0.224,1
"WASHC5",0.00442859227593698,0.270332288509897,0.076,0.237,1
"NSRP1",0.00445822840716912,0.576431061999163,0.076,0.237,1
"TRAPPC9",0.00449378505866924,-0.331967509200697,0.051,0.184,1
"NT5C2",0.00451511661155419,0.419354621544326,0.051,0.197,1
"DNTTIP2",0.00455509440400434,-0.278182802546246,0.253,0.456,1
"POLR2E",0.00456355647238304,0.400053579722342,0.228,0.456,1
"AP3S1",0.00462360403710429,0.250207993596643,0.165,0.364,1
"PPID",0.00463499788247351,-0.365622011498866,0.076,0.215,1
"SLC6A6",0.00467525886644823,0.290486846348412,0.089,0.25,1
